d,p,n,par,family,dvine,norm_error,sum_error,max_norm_error,last_param_error
100,197,100,function (t)  1/(t + 1),1,FALSE,0.9602672154130499,1.0149280547410158,0.2629438032900518,-0.004594365703690595
100,197,100,function (t)  1/(t + 1),1,FALSE,1.0350760038741147,1.1358647048282815,0.2715131260882055,0.010233191230830718
100,197,100,function (t)  1/(t + 1),1,FALSE,1.1324951733975894,-0.2317363655833932,0.27144579900107657,-0.11299726975948174
100,197,100,function (t)  1/(t + 1),1,FALSE,1.0705533918247532,-0.2206836437547378,0.3283171161729773,0.14613514935813127
100,197,100,function (t)  1/(t + 1),1,FALSE,1.097537749097959,-0.08083947353951867,0.3362659740245467,-0.06313462915686541
100,197,100,function (t)  1/(t + 1),1,FALSE,1.0305854827205354,-1.6882783955025347,0.23926227678154605,-0.04887676704927463
100,197,100,function (t)  1/(t + 1),1,FALSE,1.1897045206208052,0.3600399228508575,0.25661516849995575,0.1712325347317299
100,197,100,function (t)  1/(t + 1),1,FALSE,1.0369906583411803,-0.05538652454928111,0.23279958367740677,-0.0794597860925827
100,197,100,function (t)  1/(t + 1),1,FALSE,1.0523716177764806,0.933857713744709,0.2543426058477714,-0.009490102992941674
100,197,100,function (t)  1/(t + 1),1,FALSE,1.0683104348632557,-1.4464280011783575,0.2183417239900411,-0.10781633303957494
100,197,100,function (t)  1/(t + 1),1,FALSE,1.0523840252295973,-1.17552318509117,0.21861836882177527,-0.0858121454725389
100,197,100,function (t)  1/(t + 1),1,FALSE,1.027715407453136,1.0970099408390426,0.24158538027562776,0.24158538027562776
100,197,100,function (t)  1/(t + 1),1,FALSE,1.0371951439135936,-1.0396105862194678,0.2666358575885644,0.022881358093808646
100,197,100,function (t)  1/(t + 1),1,FALSE,1.1441992280559308,0.1151660157696123,0.24427260105899545,0.09787896613319685
100,197,100,function (t)  1/(t + 1),1,FALSE,1.0937779587750385,1.0903455670648534,0.28314327897309,-0.02311395398573679
100,197,100,function (t)  1/(t + 1),1,FALSE,1.01407068259649,1.6571314371562544,0.26001647877651096,-0.024363935791517577
100,197,100,function (t)  1/(t + 1),1,FALSE,0.9930309487141753,1.7014133571078882,0.19865155764091563,0.024596263267449237
100,197,100,function (t)  1/(t + 1),1,FALSE,1.3238570837473633,-3.224185139573177,0.29799689145339353,-0.0556927416510114
100,197,100,function (t)  1/(t + 1),1,FALSE,1.099167304460987,1.006115171014367,0.2780304605018607,0.05928827913913981
100,197,100,function (t)  1/(t + 1),1,FALSE,1.0533528144627229,0.32651105998257796,0.22359259620454802,0.08540078242938354
100,197,100,function (t)  1/(t + 1),1,FALSE,0.9888035161582701,-0.4950862173152855,0.2095555101208933,-0.1022617907831333
100,197,100,function (t)  1/(t + 1),1,FALSE,1.0930348135528045,0.7648688244931147,0.23578524008359808,0.05975100337857164
100,197,100,function (t)  1/(t + 1),1,FALSE,1.1148622358508333,-0.5659932785376314,0.24070054371211663,-0.06669494697337441
100,197,100,function (t)  1/(t + 1),1,FALSE,1.2717745395589428,-0.7562724941420432,0.24817266185349862,-0.06777492649640654
100,197,100,function (t)  1/(t + 1),1,FALSE,0.9713650931618558,-0.11273973567815943,0.23282724279901967,-0.004428339813591586
100,197,100,function (t)  1/(t + 1),1,FALSE,0.9719204838185506,0.3982002198339645,0.2593891749209889,0.05221800425337786
100,197,100,function (t)  1/(t + 1),1,FALSE,0.9949339837061979,1.6407224621660723,0.22971529271150853,-0.1547729997760213
100,197,100,function (t)  1/(t + 1),1,FALSE,1.111755289099122,0.7088221962195335,0.2230795603648399,-0.0037705834827545526
100,197,100,function (t)  1/(t + 1),1,FALSE,1.011676035923897,-1.998665734173639,0.2281221981659508,0.03432540802562767
100,197,100,function (t)  1/(t + 1),1,FALSE,1.250950784845315,-1.564407148346121,0.22406354755686791,0.03329901885370884
100,197,100,function (t)  1/(t + 1),1,FALSE,0.9363999570463084,-1.4489416780701905,0.23018764913799178,-0.04741207607333403
100,197,100,function (t)  1/(t + 1),1,FALSE,1.2687771034749749,-1.4791088947303919,0.2848024572004426,-0.011151172119517938
100,197,100,function (t)  1/(t + 1),1,FALSE,1.0879216071261892,0.05230531318394388,0.29484059199921353,-0.009405219529082298
100,197,100,function (t)  1/(t + 1),1,FALSE,1.1375120886950643,-1.1343859565470893,0.21831734038188771,-0.16906878823848875
100,197,100,function (t)  1/(t + 1),1,FALSE,1.043410952027435,0.4041723721535736,0.2568308064431042,0.08670109472560539
100,197,100,function (t)  1/(t + 1),1,FALSE,1.2052974252125612,-0.5592437377322448,0.24934404700668553,-0.08720551003836757
100,197,100,function (t)  1/(t + 1),1,FALSE,1.020980441165521,0.7596098638562933,0.2858882494267958,-0.0208121264365268
100,197,100,function (t)  1/(t + 1),1,FALSE,1.2159396848640138,-2.5509158343173057,0.25586457687941117,-0.027772531540278367
100,197,100,function (t)  1/(t + 1),1,FALSE,1.0869457279551422,-0.08730201403527488,0.36407597342077397,0.06662345864229774
100,197,100,function (t)  1/(t + 1),1,FALSE,1.1660407241811654,-0.5585235423536702,0.316138636394502,0.08322586974443352
100,197,100,function (t)  1/(t + 1),1,FALSE,1.1467942637053037,-1.6684807555041983,0.21949143144504496,0.05861558220281249
100,197,100,function (t)  1/(t + 1),1,FALSE,1.0129697714952153,-0.6715527687651237,0.25657142907903074,0.004824115929122574
100,197,100,function (t)  1/(t + 1),1,FALSE,1.164994237460057,-2.4631583229304033,0.25053963340051233,-0.08704728969152928
100,197,100,function (t)  1/(t + 1),1,FALSE,1.2263677716679215,-0.8931222337468059,0.3019576895536069,0.01211989867152663
100,197,100,function (t)  1/(t + 1),1,FALSE,1.1923096370729924,1.1896249726026231,0.3379163734450842,-0.020134680369663704
100,197,100,function (t)  1/(t + 1),1,FALSE,0.9757600951449419,-0.7946788767039964,0.22638976364936392,-0.07397997617724716
100,197,100,function (t)  1/(t + 1),1,FALSE,1.129877033626929,-0.6425011359695361,0.249617281060809,-0.09959120186264861
100,197,100,function (t)  1/(t + 1),1,FALSE,1.0868582363072588,0.30823442828606284,0.19295684260011572,-0.015867650146791534
100,197,100,function (t)  1/(t + 1),1,FALSE,0.981705139505448,2.6044724517506093,0.19767182541062261,-0.02257578707584751
100,197,100,function (t)  1/(t + 1),1,FALSE,0.9929518129909753,-0.8336694339078495,0.2374945485803538,-0.010334186234501497
100,197,100,function (t)  1/(t + 1),1,FALSE,1.069582481553173,-1.0365942783574253,0.32673536788446295,-0.0629053171576815
100,197,100,function (t)  1/(t + 1),1,FALSE,1.01466482019064,-0.46157017307682724,0.22363602491211113,-0.01626671822310377
100,197,100,function (t)  1/(t + 1),1,FALSE,0.9851090869558556,1.1672786487100264,0.2546085398265311,0.011689120206207215
100,197,100,function (t)  1/(t + 1),1,FALSE,0.9702563870256518,-0.23825094462963256,0.2123947096138427,0.04530134379865314
100,197,100,function (t)  1/(t + 1),1,FALSE,1.1108561899759424,1.0889237291134555,0.20573928659764146,-0.11253426907118
100,197,100,function (t)  1/(t + 1),1,FALSE,1.1138964737986694,0.103942486862145,0.2568309983490417,0.010873673557412034
100,197,100,function (t)  1/(t + 1),1,FALSE,1.093075629969255,1.0183241219160921,0.2495313605981152,-0.007055431406111146
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3445977796195894,-0.6341502161757249,0.059936185605839576,-9.985549612717692e-4
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.32817676040930194,0.5282805615334003,0.0741268718129639,-0.0018291688106594761
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3515946121899536,0.7255936077264258,0.09403039545155834,-0.06663319883279639
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3211031076084171,0.12869025984108218,0.07125018362557933,0.01762043815065112
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.32238706859076893,-0.36920664513232604,0.08093972557822932,0.013797783661703256
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3358019277040153,-0.04560349483185694,0.05538238830186282,-0.04505159095139122
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.35174276166393537,-0.26417390651373385,0.06843265820263772,-0.018392647836010523
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.35214012811430934,-0.5003162558529619,0.08742287652237574,0.010399025269088424
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3419588264787122,-0.007985130284314301,0.06671828195216717,0.0447626350073167
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.32139842647271144,0.6830264693000863,0.08428783508549686,-0.011567745915436023
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.33049728862939465,0.051460087032042745,0.08112054182459827,0.030624944659654707
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.35012602901658924,-0.44868724193321713,0.07228878054699867,-0.03172846228714982
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.33204008236436783,0.052944314091612654,0.07159940458035752,-0.022944879139679686
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.35394865082250565,0.19544827427604788,0.0756209039989525,0.036388945577410126
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3443387741779936,-0.141656960436367,0.07026453051304721,0.050272526806904694
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3359833820747346,-0.11105964707556248,0.0828842020547636,2.822012385602646e-4
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.33656070830232776,0.3730796532145719,0.07562468792340343,-0.03304292730536701
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.34769848881034526,0.0863350370094158,0.11046675782320925,-0.03618525712432574
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3558283345956389,0.10079882570145476,0.06552674786471246,-0.0019886252200239096
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.35275727967437626,0.2935034743223668,0.07817326968190597,-0.0043964386637950215
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3533832764179083,0.14229028737781246,0.08808467812254939,-0.025835345417641098
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3867962108632584,0.206767262909654,0.09458159080230658,0.010074233154468981
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.34354428905504986,-0.5717929200155302,0.07334076744019663,-0.01228393540699757
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.34823040354614543,-0.2354879593419183,0.08729918228484779,0.08729918228484779
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.41104571076582164,0.1269085135360855,0.08377828126363063,-0.028469404391546216
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3263583664766032,-0.398489026759382,0.06080722940144562,-0.01578510237656633
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3612039526497345,-0.628828239326191,0.06336718843302142,0.028878832346338756
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3504453514408692,0.6724905262754499,0.07657999756977968,0.014107477206142471
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3316782203552352,0.04529899441576307,0.07576356995904682,-0.03855176115890646
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3672493134684907,0.08806955935602317,0.07017250442628564,0.05834764722480079
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3190805440455625,0.28595380223058475,0.069888152627542,-0.007316764574554935
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3199641903514719,-0.039508265803431586,0.074161377320276,0.007369214147571135
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.35635291566429766,0.8044872232066416,0.09626201119600042,0.02583233012752645
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3315849455914401,-0.3314231972398376,0.08062799699194434,0.009529513339935125
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.33940026704650006,0.22019224607009596,0.08818449719990279,-0.02284490806795214
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.34307839469468937,0.10635330963398143,0.0838799797916035,0.0047682447351304336
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3287805263630484,-0.16879495277708279,0.0666988315293836,0.0028275481997762086
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3331294087432896,-0.3472713288376181,0.07997318521198632,-0.010432653280420146
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.37152399207278963,-0.677458807307739,0.08726450309785838,0.014416509029999247
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3173682632694299,0.11993825577659534,0.07159034868535191,-0.008623448075607554
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3394488520316426,-0.034299612821441505,0.08055881921017877,0.002511774208905748
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.283805985701046,-0.565259060070341,0.059202272260400646,0.053389984722115924
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.35722714967646507,-0.22654519699862563,0.07147439874389766,0.007516212879488782
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.35319114911695104,0.046260856986738985,0.08678798271536287,-0.07068108796764272
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.33964219205616036,0.27698285669236283,0.07717567258898211,0.01952066753428433
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3283629862353738,0.11369196055452085,0.06358752175092225,-0.04163367366022952
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3310295675095654,-0.5007297840384514,0.0821875479555626,-0.01472509891975593
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.320129389348401,0.004641388493515031,0.06345760705381093,-0.021765804155828572
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3515073863199319,0.8710839671836965,0.0670121047801881,-0.01575047204936514
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.37882420033034525,0.18702144001602894,0.07754038953829001,-0.0398608084709931
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.34247647771449674,0.28706918203635445,0.06867470350273597,-0.036520179271591735
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.37094370134225757,0.027246445213163883,0.07746034514355044,0.009511023463907253
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.35287765941295685,0.13112791926023953,0.07553419648359527,0.020724183285973086
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.34422162779029336,-0.5378636182085674,0.07173920398032313,-0.019417515340176328
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.323864895575478,-0.4108861363746846,0.07474344188734705,0.005964037312090498
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3389420781898942,-0.020708770621977457,0.06172706700481312,0.01899011470641826
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3320919188197923,-0.09837496757578046,0.07180612855860508,0.008334778010143706
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3412206943123288,-0.21255445327593409,0.06480321983774229,-0.0021927246138949696
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3660178787931876,-0.5349078719927133,0.09637514488487661,-0.008841711963216425
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.35461011687470784,0.23571916767608575,0.10681824320290823,0.02037671882836717
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.33730936204637224,0.580498049569504,0.07506851234533912,-0.0032827392752926565
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.31630710025782033,-0.47598085894305475,0.06966943038161871,-0.024868575985020402
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3629406359446488,-0.3852970986125793,0.0967439655598783,-0.012047057236799108
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.33075637000705255,0.09584231745992983,0.07571750858147752,0.04316327894754762
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.33900522891632273,0.01760701397919079,0.07400285997321493,-0.00697135168293439
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.31349368057315913,-0.4673668575043214,0.06597351310652183,-0.02845394925740896
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3582556939517925,0.39602391694048034,0.06559392876156084,0.03172179143422771
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.36155994056544327,-0.1455984570685387,0.07317193046824372,0.039123604215311525
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3404474050353358,0.08280763958806878,0.10514220230799734,0.008205152314535669
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3298135161020104,-0.5171521360031531,0.08088530885257073,0.00892943449653738
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3351362672169632,0.06981427892415731,0.06801700015318124,-0.036462225068402465
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.34783118477126024,-0.12071626424566512,0.088700109591155707,-0.0036728795942027603
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.35037232287322856,-0.11460390801985337,0.08562558376067592,0.033846732371640154
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3554510917539547,0.6985009623472495,0.08314106983742653,-0.014151844191005736
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.33126547165457193,-0.22303279855413544,0.08848743670732612,0.038119218031560154
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.33135502136773437,0.5515150505251531,0.0603582041616052,-0.024321314479877454
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3175368422187863,-0.12205544343854424,0.05859835429975763,-0.008704889586908737
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3092193633613556,-0.5931817474331355,0.06216536390070765,-0.016576406171526614
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.33798568636609966,-0.03375254253630233,0.08562348933770764,-0.061212633370177405
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3414133887031711,-0.4483253973466429,0.09696810824689295,-0.017328801635722924
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.33107944730857697,-0.21629080786197302,0.07447460596672906,0.0032200445172232417
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.35506628311931954,0.11608759770300653,0.08111989890921012,0.0037057685161792087
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.4111220697670693,-0.15312295294407258,0.0898232408893112,0.04828996839031291
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3318293940107624,0.14716988168847045,0.06751544635811668,-0.012672639059288948
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.34040856068499226,0.34461231658203323,0.0697268410677146,0.009680676682431999
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.352603612398255,0.34808645618099926,0.08965852291620058,0.014956854504770245
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.34394986576086645,-0.472688292902163,0.07560658388936331,0.029683677454965418
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.32984219111112956,-0.059493178491184295,0.06958788427075674,0.007581391304638807
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3255241717805123,-0.0787256569868236,0.08233039204049664,0.005082285063342518
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.336481889629756,0.4680415395438853,0.07267573947033895,0.03479377533735811
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.33079104703878176,0.5316187233826386,0.061940991377838206,-0.02316863855964757
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.32199834891055945,-0.3336242113633562,0.060662589796020516,0.005236918581242034
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3447307071495626,-0.06421441367664577,0.06641563410111656,0.021081227329178498
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3276037419372768,0.7033313710546217,0.058824837746043135,0.037667817415764804
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3814899059295861,-1.2522014274950624,0.08020235832713069,0.004670208868731929
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3218083163209311,0.30254139385963547,0.06325863746088983,0.01543569012299223
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.32825851897776565,-0.23419575373754553,0.06956793994541055,-0.03177554734258414
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.334566941480516,0.7305039117454469,0.06612777437264722,-0.006886890016897795
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.359807800595358,0.9284669122526346,0.06795430447746847,-3.5795963291496147e-4
100,197,1000,function (t)  1/(t + 1),1,FALSE,0.3816720152294577,-0.37419168244762085,0.08330721128846019,-0.048421196301621894
100,197,5000,function (t)  1/(t + 1),1,FALSE,0.14448100592152227,0.09293274638778609,0.030085330576750946,-0.01606875481605119
100,197,5000,function (t)  1/(t + 1),1,FALSE,0.14412062514109444,0.19215512850429223,0.037733207244368905,0.003311308564043214
100,197,5000,function (t)  1/(t + 1),1,FALSE,0.16279082313102053,0.1607229017384677,0.030666591542197863,0.011221295685406585
100,197,5000,function (t)  1/(t + 1),1,FALSE,0.16113067640323772,0.13352907672828218,0.049438558236969965,-0.005438094593265386
100,197,5000,function (t)  1/(t + 1),1,FALSE,0.1534980848509466,0.09336853461272843,0.032078092505254285,-1.4974490398739215e-4
100,197,5000,function (t)  1/(t + 1),1,FALSE,0.1617569554417301,-0.07691585799171213,0.03812350827655042,-0.015318167804421468
100,197,5000,function (t)  1/(t + 1),1,FALSE,0.15572508983727504,-0.07824606837311104,0.02881523322187085,-0.01045663834060001
100,197,5000,function (t)  1/(t + 1),1,FALSE,0.1359944604786186,-0.09923611011757766,0.03350519481395198,0.0072930839554134486
100,197,5000,function (t)  1/(t + 1),1,FALSE,0.16259857557689236,0.14311667018491253,0.036962603236882,0.010888382325930313
100,197,5000,function (t)  1/(t + 1),1,FALSE,0.1375782426944655,0.12769514131100979,0.0257455307175376,-0.01939019789071461
100,197,5000,function (t)  1/(t + 1),1,FALSE,0.14720115700694394,0.05662245364897367,0.029239097932458435,0.010956724654399452
100,197,5000,function (t)  1/(t + 1),1,FALSE,0.14617445670188361,-0.06584542115000086,0.038767087346346984,-0.005312026877146658
100,197,5000,function (t)  1/(t + 1),1,FALSE,0.1450066462831998,-0.23993654187305313,0.03314554627065308,0.0026408279287059022
100,197,5000,function (t)  1/(t + 1),1,FALSE,0.1433202776282228,-0.020150425375914438,0.03367145502735658,-0.002091433343472948
100,197,5000,function (t)  1/(t + 1),1,FALSE,0.14932675727117517,-0.01669281320213878,0.02844603070699664,-0.014015124771544984
100,197,5000,function (t)  1/(t + 1),1,FALSE,0.15242274543489903,0.008870948021586389,0.03133021056563423,-0.0018318314665998203
100,197,5000,function (t)  1/(t + 1),1,FALSE,0.14657468882988084,-0.1661647896706745,0.03221723734469489,-0.013253581091716704
100,197,5000,function (t)  1/(t + 1),1,FALSE,0.138535457385683,-0.11401505906359732,0.03297245389958331,-0.007445869427415319
100,197,5000,function (t)  1/(t + 1),1,FALSE,0.16895591908544833,-0.17735014114754938,0.038621192058251486,0.005784601145869539
