d,p,n,par,par2,family,dvine,norm_error,sum_error,last_param_error,max_norm_error,norm_error2,sum_error2,last_param_error2,max_norm_error2,norm_error_all
10,45,100,function (t)  0.5^t,4,2,FALSE,0.6811173716595681,-0.033495086949054675,-0.021314720132287586,0.25207006017430483,139.40199148848447,469.76610492893235,2.3589639036875747,45.999999,139.40365544643896
10,45,100,function (t)  0.5^t,4,2,FALSE,0.739781744068359,0.5100287025147103,-0.054612812115099274,0.3223026610939326,143.5060782613851,530.8362071629772,45.999999,45.999999,143.50798505655237
10,45,100,function (t)  0.5^t,4,2,FALSE,0.6832943270619095,1.497968137979013,-0.03499617102511233,0.25394253459195515,99.09851175420896,296.0203474924647,14.877541193298303,45.999999,99.10086741818401
10,45,100,function (t)  0.5^t,4,2,FALSE,0.8996901538676768,0.2934265195717358,-0.21839096795933166,0.2774407710201472,95.79334761419605,342.94468423696014,0.33016075102493136,45.999999,95.7975724614521
10,45,100,function (t)  0.5^t,4,2,FALSE,0.6514056337512464,-0.2896788988493173,0.11551579806119015,0.21359977991277201,136.2231129414257,467.71813394068505,-0.8224355096693512,45.999999,136.22467041161124
10,45,100,function (t)  0.5^t,4,2,FALSE,0.6382565451119028,-0.04087002327477706,-0.10385618373389771,0.24417191219155523,115.2540015346462,354.79204518927395,-0.7233913770537961,45.999999,115.25576879777259
10,45,100,function (t)  0.5^t,4,2,FALSE,0.8592613643117253,-0.6417819678659913,0.07368955632429705,0.314443713699964,19.443880324432065,34.31729523168654,-1.6770653151543056,11.025403320081338,19.462857245611072
10,45,100,function (t)  0.5^t,4,2,FALSE,0.6597996858128414,0.18497206347483058,0.01635576856774569,0.24727249151730302,85.82106444573122,244.5161544944087,35.78884718141502,45.999999,85.82360070647088
10,45,100,function (t)  0.5^t,4,2,FALSE,0.7082227766664322,-0.16741644100593062,-0.050189138211753415,0.255173645763869,86.06289977697969,238.20192074389166,0.15829702741716112,45.999999,86.0658137562403
10,45,100,function (t)  0.5^t,4,2,FALSE,0.7969098624636963,-1.0684265529538859,-0.09800949585349715,0.42402445118404336,131.1798332501616,400.8612258092896,11.977594052180285,45.999999,131.18225381837706
10,45,100,function (t)  0.5^t,4,2,FALSE,0.8700835627665634,-0.7999635550915801,0.22075865500496303,0.3575175259214911,94.98558377088933,259.2729648694721,0.9797948216893211,45.999999,94.98956874153514
10,45,100,function (t)  0.5^t,4,2,FALSE,0.759319640228077,-1.1321762614893143,-0.17750049234761348,0.242857580349076,83.17774829451024,245.03091400613863,5.973226065714922,45.999999,83.18121409104904
10,45,100,function (t)  0.5^t,4,2,FALSE,0.7064053791536208,1.0621995471316372,0.12992732396577972,0.2398018461110072,116.83509847738623,414.4765861493314,8.678939406342874,45.999999,116.83723398292271
10,45,100,function (t)  0.5^t,4,2,FALSE,0.8171506656366961,-0.8974375215340914,0.008260645411472433,0.378304261770632,120.43558631943075,443.54440265587834,1.1416827354748076,45.999999,120.43835845491837
10,45,100,function (t)  0.5^t,4,2,FALSE,0.7844614045774424,0.8008900936113552,-0.19841746273132022,0.29990754448297874,85.98256355995245,247.24474435662597,11.578320832664716,45.999999,85.98614199995563
10,45,100,function (t)  0.5^t,4,2,FALSE,0.7460867814214611,1.4215103038761954,0.12167691734579436,0.3066347308840276,49.28935753233465,89.12354037711835,0.3885885164732539,44.758046915853605,49.29500391962381
10,45,100,function (t)  0.5^t,4,2,FALSE,0.8265619883702336,-0.3120466422373255,-0.101074846284944,0.32454059681642067,70.29254981771099,168.4078615433378,5.2291384852270895,45.999999,70.29740937329056
10,45,100,function (t)  0.5^t,4,2,FALSE,0.8309655156202396,0.3996805814953591,0.3296847637210333,0.3296847637210333,144.47065768105762,518.8743745245358,21.96833840553051,45.999999,144.47304743268023
10,45,100,function (t)  0.5^t,4,2,FALSE,0.7331776074215561,1.0857168833842497,0.05564151681083264,0.28645172867670715,112.01408425814776,292.7075383007859,45.999999,45.999999,112.01648370483451
10,45,100,function (t)  0.5^t,4,2,FALSE,0.6985105122634946,1.1987104338129866,-0.15917229824162682,0.28421209090861405,127.31301411675538,433.60376074180687,28.91753284499317,45.999999,127.31493031231216
10,45,100,function (t)  0.5^t,4,2,FALSE,0.9011701537202988,0.8358069112811567,-0.07535792457598586,0.39542475109727476,115.42913546216629,348.01979783641355,4.769725277807982,45.999999,115.43265318439619
10,45,100,function (t)  0.5^t,4,2,FALSE,0.7666546427189146,1.8711100992023075,0.05952440642527475,0.29742438726476256,100.59749443981953,340.7425733248313,3.814733283679714,45.999999,100.6004157392539
10,45,100,function (t)  0.5^t,4,2,FALSE,0.7440139116415698,-1.9268725183603952,-0.04193982978280077,0.24394652066123731,94.33343069271035,222.51250843491593,6.293948567429199,45.999999,94.33636469017188
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.26539072920059914,-0.4260086050753734,-0.0057836710807405815,0.11975591654035037,5.45880485424475,2.265566606242621,-0.6031302905210287,3.4447544794882994,5.465252297549645
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.239014628456086,-0.2974512797013775,-0.06607660997383474,0.09913455421371653,4.048754354855356,-4.1377182541776385,0.610006311837143,1.3021608736188934,4.055803227299892
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2231626112917246,-0.03306558269168619,0.003611885841560824,0.07752338377556102,5.413852137926966,-4.299177043477642,0.433011396639408,2.2248751804225853,5.418449641956169
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2193308121306004,-0.2445676737254623,-0.025239700878915437,0.07815735078524488,5.328640971704661,2.3024746400584273,-0.4062686721719677,3.115833137562012,5.333152970849369
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.25601784131164634,0.1726412508734335,-0.04758391821741581,0.09498657992263465,5.569159251558186,4.90030999951246,0.895980633016741,2.0770897901177303,5.575040798441391
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.21652003895302172,-0.1922454005045351,0.04237335815390039,0.08172711776109129,4.355074465460313,-4.489114239021816,1.161587859861366,2.124273210853823,4.360453477216865
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.20173825127633868,0.19793952057183256,-0.05699738033633804,0.10014613174446652,7.772047395611061,20.780267735858928,1.798690748215261,3.0721060472654678,7.77466520447361
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.27338494681277314,0.36992000572618183,-0.0024459720211347357,0.1239017450603924,4.572946668995121,-2.912610511054286,0.026791317411688276,1.4747188650443182,4.581111280750271
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2253259945588295,-0.37355840107842453,-0.02168441338416901,0.06539783128256005,3.7894596460854735,-1.703401040170358,0.647010412052877,1.5294300899189297,3.796152817410565
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.22019756375960636,0.12520197165261368,-0.013913016600413207,0.0949050891149246,5.650099688273297,5.492547097784167,-0.08821473383930556,2.2478907625568265,5.654388866580691
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2379276561434476,0.15230593128362138,0.027782022594751463,0.08755127783714257,4.676849657057968,-2.0136109186455347,-0.2413846676072411,2.838771859770916,4.682897851147423
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2165989395809956,-0.035116993625485406,0.0129715899173907,0.1318785324366526,5.612979970001507,8.74131053586981,0.3505681935059881,2.4065542225446395,5.6171575769481255
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.24609678763992057,-0.23543349071162653,0.05228935000913162,0.09740295712733464,4.464186156168473,-6.948578781443867,0.4101019620885369,2.008558230982884,4.470964288138849
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2563993823942408,0.15508440050420683,0.03697103132820792,0.09094699160395169,5.048799311604144,9.298188115615815,0.7431747252473659,2.562934483667677,5.055305641813028
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.24154040825904968,-0.35967005921952155,-6.927469908563652e-4,0.08163242585517277,4.56109278772085,7.44041020514182,0.49485534011899723,2.227151102854224,4.567483901123365
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2404213056829724,-0.24795799678688601,-0.028324010062000075,0.08585515941622757,7.445497963584301,17.148909754177524,-0.6903253473152597,3.6149624739749244,7.449378653952574
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.22827790806919993,-0.010723646064181983,0.033144458472333105,0.07847472273419698,4.664689663131791,7.1048504327917765,0.014207242028948741,2.2684752031208557,4.670271989578449
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.22706433130175274,0.2583404438454647,-0.06618196219939321,0.09622691434168582,5.531611312876383,9.455220486327558,1.7646637128233857,2.298489731865229,5.536269676171084
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.24277113770777944,-0.11029222663478229,0.019416767313969505,0.0821413126978483,5.506673392775459,4.248552982513183,0.23981295569972438,3.1022243592484777,5.512022285877037
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.21088934834536238,-0.19002884337323384,0.006067085808291035,0.09087308716476497,4.627525427402189,6.942528360917615,-0.4507466180105424,2.135027607228378,4.632328345281596
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2337425266778931,-0.20552311095314219,-0.08798819332734378,0.09821546918189132,5.840946508107933,2.850891108330297,0.08421701991330544,3.452598467288765,5.845621581949692
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2045256388190714,0.20011974085764217,-0.005297109442758217,0.06788739711569469,4.261203212311364,7.391680537317773,-0.9625742085177889,2.26868648336278,4.266108713282755
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.24737905680219707,0.15633646104647753,-0.04279151656655987,0.09711860811923087,5.633254694577159,4.847927970366502,-0.7040798227079819,2.873195724299407,5.638683787172318
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2549982549082945,-0.08355322395226145,0.05121167193156052,0.07833506268105393,4.523379537198652,3.5904281962991176,2.2786322333370306,2.2786322333370306,4.530561394303555
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.23685055458011828,0.11552013488040283,0.0010396544555876727,0.06926881032903728,6.96865178312267,16.13339303063283,4.828757099142086,4.828757099142086,6.972675660004822
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.227827503482361,0.15571389160202645,0.008604617707234431,0.08436682041632537,6.175422244372881,1.0176432058675036,0.24681307691478338,3.0233689296589574,6.17962339205541
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.23501031658720717,0.38462534028948703,3.1766672592908017e-4,0.081322777596884,4.00777501255991,4.322371692550816,1.977797770072196,1.977797770072196,4.014659437636274
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.18548586284315727,0.5156656965478815,-0.004132764690922431,0.06598539941136412,5.967691334709986,12.461728259049924,-0.16053509603988658,2.871975541089939,5.970573244813878
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.20414843670509003,-0.2501720696117775,-0.03454955161452745,0.07572070407552406,5.423683390418073,15.400635159074316,0.8895151722695251,2.430351461507575,5.4275241228119855
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.21698536462473797,-0.3871240319636261,-0.02722883520127061,0.07053968384205829,6.860009527332826,18.562668501847973,0.3392892173175843,2.800259780204664,6.86344034457636
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2547823712081904,-0.48295281794936995,-0.031214038992181375,0.0999939401930922,5.218881699114627,12.461554842556025,0.3906430214204333,2.4017295824431963,5.225097151827135
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.17111773469996536,-0.2782728001578522,-0.015610045506451984,0.053565927562731624,5.389422978420816,5.688547498868515,-0.3775777991003042,2.8096254795060425,5.3921388446013845
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.269823999967807,0.08730511319584185,0.03310708334522512,0.09681487677826815,6.056826431388339,13.720341822189482,-0.8706388729616656,3.3197082542791145,6.062833612340276
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2523962902528393,-0.37146453067820484,-0.04225982637998768,0.08916425351979929,4.762451631414596,13.480029105866874,0.21883594402582318,2.097589901668819,4.769135081846282
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.24816884453508073,0.5527430218401281,-0.0065742866017968575,0.09343340825679256,5.866415940485558,9.15321001612044,0.4491658675718506,3.6569382795419525,5.871662776606037
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.217959451471579,0.010189341825005683,-0.012485085723957122,0.072267700526966,4.017290962767006,2.1240387150907902,-0.023102305446373705,1.5605852707192485,4.023199349027493
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2327401285527168,-0.21164084514719264,0.020896487113420126,0.08712372717431506,5.042555290488061,6.332611437590437,3.1885938224874932,3.1885938224874932,5.047923516166611
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.28433158494401145,1.1959948540670085,0.036229292016381635,0.09448454592757022,6.079321855883071,13.601376965866349,-0.059715261984219836,2.4753207763742626,6.0859673575869895
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2457683856083621,0.4152872254172213,-0.04348731346340001,0.07954034566609203,5.337849951562521,4.312523783703574,0.6025891551225291,1.8879703200011768,5.343504861489371
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.22418754438223087,0.20051409939650558,0.02313505275428831,0.07573701322976134,5.163434327475055,4.601291624172706,0.5910320651312428,1.9824885880648901,5.168298957026762
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.20374997580793916,-0.2606421296029282,0.05953313681810107,0.05953313681810107,4.985989999077081,8.159768414083429,-0.5743907058013216,1.735795224324229,4.9901513327291385
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2195473351357399,0.2671324170807953,-0.020515444546888546,0.08573349825864852,4.46912925964425,6.3462056435962,0.8525652376230521,1.7239879483644094,4.474518674871474
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.22204950140438173,0.18447730991536346,0.05787409287271031,0.07811712770502613,5.392810187484193,7.88919776240442,-0.4251829234739102,2.371031136506785,5.397379706793588
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.26382089324007685,-0.07416162983124192,0.04686050821982168,0.0900096424026835,5.326506464633175,5.496347626653231,0.8143682525036562,3.374478073581523,5.3330359628910236
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.25320134003796285,0.07056973129763729,0.035507209545932485,0.08528464069939412,4.156528233705963,-12.446723311908634,-0.3301507613825989,1.508358475852956,4.164233167846372
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2714301398153945,-0.19599211411388057,-0.06083755315822077,0.09680405352489471,5.734738749687016,18.35378095129235,-0.134790326406665,2.291498914873473,5.741158667722221
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.21620144683867046,0.181253346339846,0.01480569810342594,0.06238552332878139,4.736684885292997,2.4017116431112817,-0.7970037063255409,1.4513502600783106,4.741616472067122
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2163397907350894,0.13688649363977226,0.005879404930707563,0.09693721105367695,7.059129506903151,19.515390300767464,2.5902492252846523,2.7526141876155235,7.062443790947013
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2003104454946004,-0.06338046454590116,-0.007919264936940461,0.06456246883454542,4.766433101316846,9.851459565930737,-0.2864152430950111,1.9476698634248297,4.770640290768438
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.22054679130597768,-0.3958095827716762,-0.014041625585013573,0.0718013045199411,6.224204047507431,15.354884214480357,-0.2132075435947649,3.990020790368753,6.228110219975498
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.11461508804065133,-0.004896021891796551,-0.011282806250804614,0.04571086035754829,1.877060216359165,3.340975000624968,-0.047597017587357016,0.7146767640866036,1.8805562140613827
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.11359254167010537,-0.19289896100748852,-0.01428433659374057,0.034166249657774324,1.9886038192532989,-3.7482782671168464,0.12170295122741503,0.6943123172589667,1.9918454798181209
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.11220866820334659,0.030425075145292465,0.021902147362826332,0.03977480016272221,2.325463738513711,2.928778890142754,0.7780130861397518,0.7780130861397518,2.328169320380744
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.10902329823090012,-0.05943998923522686,0.0071586337742140915,0.04227887672317032,2.007827347681568,-0.8823868413119,0.3454451028395962,0.7668548937711543,2.01078510479244
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.1064286162694921,-0.0745519550180944,-0.0034859829524768546,0.036206445910513835,1.8756056506060348,1.020676408601378,0.06766298035177876,0.6117059876120345,1.878622795280182
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.10122456725617364,0.05121401029753097,-0.012953244080488476,0.03510476818758386,2.2322840129170802,-1.6390438373393126,0.5761596531897162,0.8809827228359284,2.234577885718326
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.0943094436105432,-0.13030585216867283,-0.031711093804419235,0.031711093804419235,1.97661010056158,2.576663861925322,0.027609693694916615,0.7938315846735122,1.9788587015742654
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.09533283962683893,-0.135625013367446,0.017763279694769176,0.040558017758930615,1.8912063721872907,-0.02956821143756372,0.2344871747698276,0.5891762054652068,1.893607639537064
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.12476024977501786,0.03371119393627648,-0.008256368873029052,0.04619917801620065,2.485870059640403,1.6517644923537782,0.534419414796778,1.1504312039556845,2.488998809429307
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.1037781266284067,0.04742492025237302,0.015226367413525694,0.036860610875702304,2.2072012337520475,-3.57390131584165,-0.3856125239166657,0.9523187173023899,2.2096396054205454
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.0983483748969525,0.032721052189148975,-0.018195694126918516,0.04020229507108916,2.5680976080821076,-0.5879984628814889,-0.046108253419842704,1.2016730879484596,2.569980102545916
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.09847559579355573,0.017660066520084977,0.035917556042999094,0.035917556042999094,1.938294802251843,2.236213035085895,0.12904196681058178,1.090901389689515,1.9407947298473909
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.10421712957754624,0.1754163744968265,-0.01993370724089035,0.04211410484616196,1.9221079053816834,-2.724393048384948,-0.009873182802230929,0.5449074518193386,1.9249311702053522
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.10203025385588153,0.00922083454841331,-0.0015483336505863045,0.0361957002430868,1.794876958099006,4.496414314092679,0.08239341542594936,0.7307480923144238,1.7977745874877187
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.10885730969178326,0.11744319220597176,0.009631688073462291,0.03701098679311558,2.074651140334583,3.441939848592131,0.28792206189805025,0.6861001359960346,2.0775050584691526
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.10083806673572941,0.07696782336401867,0.0064521183258218345,0.031041122292723676,2.0716004925697815,4.888854130509276,-0.266880218660011,0.6345185737673402,2.074053257878968
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.1060451222851504,-0.2088673408540676,-2.7768943409950614e-4,0.03733236440941719,2.203133859552984,0.14949449791032965,-0.060480006187680235,0.9994502165140178,2.205684558378487
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.10100253176887035,0.035065906927406895,0.013675078629932245,0.03396087499741714,2.2745297142164027,6.563036109364017,0.4430671008912608,0.8243517236027138,2.2767711637925037
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.11681119487103242,-0.052430733711337205,-0.033163571952220444,0.03672764513204571,2.0802416429224797,-0.5652216557144776,0.12737883211656698,0.7804247910375803,2.0835186939876524
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.13549163293473301,-0.15543239911137433,-0.002365716348648502,0.04586801089865328,2.0079252928116196,0.25679369214391645,-0.2679369930230924,0.6906477439122192,2.0124914817479223
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.09231204640971952,-0.1129092462297385,-0.005911391249959955,0.03278378028522777,1.672448202699493,1.3272999947010224,0.4145230087471665,0.7299953850676708,1.6749938819664734
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.09079546285756793,0.08749752574795094,0.0020203030452989315,0.03707523645921412,2.121139443841236,3.3402057635450477,0.01090870838399649,0.8652904359914046,2.1230818063123778
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.11569234979846123,0.18067845543064925,-0.015600289090063765,0.04805929383419186,2.6621865501247117,7.524719450448153,-0.1886080681719,0.9837656690442849,2.664699222701655
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.09111343429992999,0.19886198595690624,0.012385905669978088,0.03421627566953271,2.207883413510249,0.479446501881569,0.38331566247637827,0.9202147055290064,2.209762617469034
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.105198707050582,-0.09194780927821601,-0.005514912862254381,0.04076604173252273,1.7312245473710697,1.2848071561340846,-0.18065757518315584,0.6148069490101173,1.7344178277985027
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.08712925809337906,0.02256268615860848,0.008337431835322458,0.05594769647631867,1.7143038546805067,-0.7455204592800624,-0.47181112420984705,0.5191271558533961,1.7165165929254358
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.10373833392841413,0.016078199227825857,0.02098730238324698,0.043075511646242425,2.1138769655325103,1.5317181176271157,-0.3641834223583684,0.844283360265961,2.116420909775552
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.14125227050612713,0.10278424087290225,-0.004135469838577082,0.059302998688140734,1.9482617215878473,1.505293747679663,0.025177441012973922,0.8015915250469794,1.9533755245030533
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.10105917165467129,-0.11492305980862619,0.0058443322487548854,0.04683856205346999,2.4008257034092866,2.681516929269449,0.2519061657217616,1.3883129032353994,2.4029517295039913
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.09876200401656599,0.05518823622339783,0.01007491496892468,0.035078658156503684,2.0849348613677243,2.811471096088432,0.41833465356327526,0.8446794807719238,2.0872726965070516
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.11386985540383804,0.09816040947136351,0.012441948238893908,0.041181306954617816,2.1672536720969786,0.5551118253286975,0.37995992581510496,0.5466286700241447,2.1702430332079237
10,45,5000,function (t)  0.5^t,4,2,FALSE,0.11061278890875391,-0.05890363778591322,-0.008552686535082652,0.0428556464429084,2.3187573132100296,3.5643729919128715,-0.48069346807432645,1.0332223957754234,2.3213941213493166
