d,p,n,par,family,dvine,norm_error,sum_error,max_norm_error,last_param_error
10,45,100,function (t)  0.5^t,1,FALSE,0.6610164683806673,0.2812505469553346,0.22868774217658844,0.02502149175895298
10,45,100,function (t)  0.5^t,1,FALSE,0.6323836495237279,0.3472913931887332,0.21166098413991885,0.027915286667615977
10,45,100,function (t)  0.5^t,1,FALSE,0.55950069613683,0.6148077783152855,0.2446785467192636,-0.04433129302355461
10,45,100,function (t)  0.5^t,1,FALSE,0.6501275963056136,-0.18660437497148047,0.25850892630658556,-0.23929703026059407
10,45,100,function (t)  0.5^t,1,FALSE,0.672208827489425,0.9834008976262538,0.28779314561407415,-0.05459933476055815
10,45,100,function (t)  0.5^t,1,FALSE,0.7301138287639887,-0.3605792363263704,0.25627364948773523,-0.20967191490172205
10,45,100,function (t)  0.5^t,1,FALSE,0.7307164745660513,-0.6036887857450478,0.29236312700190226,0.16255164332779834
10,45,100,function (t)  0.5^t,1,FALSE,0.6703216502029595,0.6083188934549101,0.3048830474867906,-0.050416189688519686
10,45,100,function (t)  0.5^t,1,FALSE,0.651646684158323,1.6715602245754277,0.22132712634901938,0.11172815683546582
10,45,100,function (t)  0.5^t,1,FALSE,0.5453010102285059,0.42560801644399116,0.20708999641892695,-0.021082888598714634
10,45,100,function (t)  0.5^t,1,FALSE,0.7475893384284424,0.14928956845494787,0.3073104191262328,-0.08228445184417323
10,45,100,function (t)  0.5^t,1,FALSE,0.682638612834512,0.5260739499553189,0.2678070144979698,0.1662605925557344
10,45,100,function (t)  0.5^t,1,FALSE,0.635673357771845,-0.4683780575429538,0.29010195182870907,-0.08065790043019548
10,45,100,function (t)  0.5^t,1,FALSE,0.7221728255606213,-1.0633976826575027,0.3027451994487163,0.09083293068528227
10,45,100,function (t)  0.5^t,1,FALSE,0.6595096022899506,0.489165792551049,0.20858159035430823,0.0012721598398466568
10,45,100,function (t)  0.5^t,1,FALSE,0.585145289057558,0.47604064102706994,0.19023713001267922,-0.16176926480905682
10,45,100,function (t)  0.5^t,1,FALSE,0.7808731710032597,2.0822957519819654,0.24656415390943914,0.13255747534593162
10,45,100,function (t)  0.5^t,1,FALSE,0.6436432979881231,0.46959194374348434,0.24611298389756883,0.0942947815946873
10,45,100,function (t)  0.5^t,1,FALSE,0.7013579280758231,0.6946572009757258,0.33564593759433164,-0.0904289011379407
10,45,100,function (t)  0.5^t,1,FALSE,0.6032617778303598,0.3496801389602816,0.22740176571157517,0.056967242481968494
10,45,100,function (t)  0.5^t,1,FALSE,0.4827574330745824,-1.107380411280869,0.19437839094093098,-0.009544468799546266
10,45,100,function (t)  0.5^t,1,FALSE,0.7917147067788723,-0.269520190198425,0.27695591026669575,-0.27695591026669575
10,45,100,function (t)  0.5^t,1,FALSE,0.7205027884169425,-0.42756904868006224,0.2643952147665547,0.2429223266618697
10,45,100,function (t)  0.5^t,1,FALSE,0.584550021202521,0.6152765719947164,0.18356740062028876,0.04511747807453513
10,45,100,function (t)  0.5^t,1,FALSE,0.7524219150216768,-0.04927637814729717,0.3378316651841091,0.16300150253687118
10,45,100,function (t)  0.5^t,1,FALSE,0.657761089598655,0.3399430102434106,0.28552782225258166,0.014932843632884964
10,45,100,function (t)  0.5^t,1,FALSE,0.744287244113455,-0.30800443418416495,0.21852509190357106,0.013735458342993268
10,45,100,function (t)  0.5^t,1,FALSE,0.5867441263470964,0.4262515813312267,0.2352053929275952,0.13447549282506469
10,45,100,function (t)  0.5^t,1,FALSE,0.7299921818777462,0.30543506151637406,0.2792821738515085,-0.027909919662495224
10,45,100,function (t)  0.5^t,1,FALSE,0.6802837078615785,0.9049553164636566,0.21608253545135525,0.10144223678259429
10,45,100,function (t)  0.5^t,1,FALSE,0.5877885508246915,-0.3822248381653597,0.26946459463019407,0.020913649194391332
10,45,100,function (t)  0.5^t,1,FALSE,0.6939454695735817,1.7828638597693989,0.26340403574808413,0.046850950202427695
10,45,100,function (t)  0.5^t,1,FALSE,0.6507842434875618,-0.5860152733699595,0.2482440722580246,0.038301545350981056
10,45,100,function (t)  0.5^t,1,FALSE,0.5912485357710511,0.0337006105717861,0.1948481709197637,0.09122365361405028
10,45,100,function (t)  0.5^t,1,FALSE,0.6734957813183748,0.4675096169233586,0.27685026122470624,-0.008930140830006466
10,45,100,function (t)  0.5^t,1,FALSE,0.6571644346572819,-0.11116285374996251,0.22498307577428733,0.04123843719044978
10,45,100,function (t)  0.5^t,1,FALSE,0.6504456082458551,-0.7476701298842227,0.3098582987537924,-0.04074256210997981
10,45,100,function (t)  0.5^t,1,FALSE,0.6198800538845269,-1.2297447342623913,0.24079996131852227,-0.07784661345008749
10,45,100,function (t)  0.5^t,1,FALSE,0.7068920846514544,-0.5170054145104567,0.23850558737648622,-0.19675706471313353
10,45,100,function (t)  0.5^t,1,FALSE,0.7026453684068147,0.3083428353021491,0.22688105913708026,-0.15171771924648003
10,45,100,function (t)  0.5^t,1,FALSE,0.5719896851671386,0.1643266607836899,0.24883214183588856,0.05259962735429494
10,45,100,function (t)  0.5^t,1,FALSE,0.6529969861556958,1.0015664233891692,0.3151119617342089,0.12910204171925335
10,45,100,function (t)  0.5^t,1,FALSE,0.5802866135783221,-0.2873786970786019,0.25581563972339194,-0.13741891695588324
10,45,100,function (t)  0.5^t,1,FALSE,0.5460962690876834,1.8223691977865946,0.18640654851678862,0.027882148363708094
10,45,100,function (t)  0.5^t,1,FALSE,0.6163325098929119,-1.2848858143010653,0.24840739123523622,-0.0546255225898175
10,45,100,function (t)  0.5^t,1,FALSE,0.7672082284902997,1.5014779371303029,0.3257718067269918,0.061988998111600746
10,45,100,function (t)  0.5^t,1,FALSE,0.5897949733138474,-0.5152919835094192,0.2139902193252033,-0.06065297724598975
10,45,100,function (t)  0.5^t,1,FALSE,0.6561820021217124,0.817816468154204,0.19748615506930367,0.1643971401734139
10,45,100,function (t)  0.5^t,1,FALSE,0.6512384179875624,0.5640010545010433,0.2275914521888185,-0.2275914521888185
10,45,100,function (t)  0.5^t,1,FALSE,0.6869820145615482,0.49712407558774774,0.21938277856243507,0.017421403706187683
10,45,100,function (t)  0.5^t,1,FALSE,0.6420390167936948,0.5709633192527533,0.2698295085348583,-0.17225979391338705
10,45,100,function (t)  0.5^t,1,FALSE,0.8107015116460337,-0.030342510028401867,0.38167656930541277,0.004108700349052646
10,45,100,function (t)  0.5^t,1,FALSE,0.7086214902917598,0.2380103823239029,0.256935916445981,-0.256935916445981
10,45,100,function (t)  0.5^t,1,FALSE,0.6206601576200205,-0.42108733479790206,0.21650169028333224,0.14588298032158264
10,45,100,function (t)  0.5^t,1,FALSE,0.7044735450000419,0.4700356469611226,0.24551311753940486,-0.022516185123611566
10,45,100,function (t)  0.5^t,1,FALSE,0.6498604850321295,-0.3767867469465309,0.256995537512524,0.08190397648628432
10,45,100,function (t)  0.5^t,1,FALSE,0.6426580424505043,-0.5839966726040225,0.24292902219066065,-0.09279555734648573
10,45,100,function (t)  0.5^t,1,FALSE,0.7358790043503832,1.4770291829143471,0.25682457501097705,-0.10968939174824056
10,45,100,function (t)  0.5^t,1,FALSE,0.6522009117822783,0.947071022088726,0.18738116456381604,-0.04056199049224831
10,45,100,function (t)  0.5^t,1,FALSE,0.6509003835194855,0.6432096816640702,0.3516841835767063,0.163072683653993
10,45,100,function (t)  0.5^t,1,FALSE,0.7034350252564276,0.6002687924576477,0.2950061291274157,0.10795622912624699
10,45,100,function (t)  0.5^t,1,FALSE,0.7016021704425858,1.0541911475436863,0.26625344485140096,-0.19117174125039332
10,45,100,function (t)  0.5^t,1,FALSE,0.6529756550264191,0.27860807642777163,0.32770411238927855,0.022198930133948594
10,45,100,function (t)  0.5^t,1,FALSE,0.6706146816316993,0.37934456786214227,0.2346669901198246,0.18828802221991284
10,45,100,function (t)  0.5^t,1,FALSE,0.6437628322708794,0.425606490697774,0.2522997652380654,0.042804217550145504
10,45,100,function (t)  0.5^t,1,FALSE,0.7062642678703575,0.10830755077156204,0.29861591239968427,-0.07430287893728042
10,45,100,function (t)  0.5^t,1,FALSE,0.6555844426934487,2.2258568059759973,0.26384233142063745,0.1229757068378323
10,45,100,function (t)  0.5^t,1,FALSE,0.6362559586922308,0.8587487048455584,0.3248460594866012,-0.017926520415298446
10,45,100,function (t)  0.5^t,1,FALSE,0.5765545101409713,0.05537331446960861,0.1958314839818444,0.12965725046155624
10,45,100,function (t)  0.5^t,1,FALSE,0.8096153060517108,1.725422219870781,0.24267721236936196,0.0750631667332483
10,45,100,function (t)  0.5^t,1,FALSE,0.49085262038749805,0.27773123437511915,0.19258230537152826,0.0645941630724657
10,45,100,function (t)  0.5^t,1,FALSE,0.7491515680056001,0.6553629691762418,0.2276358062524655,0.005824811961944762
10,45,100,function (t)  0.5^t,1,FALSE,0.6108221459551105,-0.9290018773777874,0.23509580702908645,-0.06355069284580231
10,45,100,function (t)  0.5^t,1,FALSE,0.6896782902360865,-1.0291618499786455,0.2636520047371426,-0.013395170500626483
10,45,100,function (t)  0.5^t,1,FALSE,0.6311128519216174,-0.3512749073270821,0.21230622208407798,0.1638334269092881
10,45,100,function (t)  0.5^t,1,FALSE,0.7939730153199891,0.13606121543798022,0.2752350280774224,0.04071172601808147
10,45,100,function (t)  0.5^t,1,FALSE,0.5886503590291245,0.13012717600390203,0.21041053510058882,0.1797529546908018
10,45,100,function (t)  0.5^t,1,FALSE,0.7261763876046816,1.4735911103320796,0.2623430226943318,0.16598448593387993
10,45,100,function (t)  0.5^t,1,FALSE,0.678017266474484,0.028832838161240278,0.24731507739707753,0.0847332216618411
10,45,100,function (t)  0.5^t,1,FALSE,0.7577197282335772,1.6955703370428254,0.30473060237871474,0.12750616847445612
10,45,100,function (t)  0.5^t,1,FALSE,0.6853087541052262,0.41569596110927326,0.23817925250204902,0.11623769834485251
10,45,100,function (t)  0.5^t,1,FALSE,0.6536790278409865,0.04113767016027478,0.23652362784368314,-0.04671275115314984
10,45,100,function (t)  0.5^t,1,FALSE,0.8437551782694683,-0.11862544022843749,0.32089315817396613,-0.009161910036762415
10,45,100,function (t)  0.5^t,1,FALSE,0.5925512173754535,0.38522714177905176,0.2414151748469423,0.13331239454585783
