d,p,n,par,par2,family,dvine,norm_error,sum_error,last_param_error,max_norm_error,norm_error2,sum_error2,last_param_error2,max_norm_error2,norm_error_all
10,45,100,function (t)  0.5^t,4,2,FALSE,0.6576487370037634,-0.651751271852303,0.12596005990992848,0.26289513434923556,86.65445710219925,229.5987329135474,40.97670554902743,45.999999,86.65695262088421
10,45,100,function (t)  0.5^t,4,2,FALSE,0.5535069930467428,-0.060833801128911055,-0.07837481514438802,0.19333691724140833,85.20164007687663,234.83487765795064,-1.3912757288128055,45.999999,85.20343796925674
10,45,100,function (t)  0.5^t,4,2,FALSE,0.6113193643688057,-0.43413168585034706,-0.12971670775434138,0.23535082757411646,83.56212968919412,195.07586079097152,45.999999,45.999999,83.56436578804959
10,45,100,function (t)  0.5^t,4,2,FALSE,0.7701792511125706,-2.424044540873122,-0.09632505805855444,0.2938043550169017,54.72164222100245,118.54136564676371,4.09494027940568,45.999999,54.72706189301818
10,45,100,function (t)  0.5^t,4,2,FALSE,0.8678080461456671,0.1707429139949727,0.19714486341008197,0.2792905528366623,69.65656539330446,156.25810532590137,14.13612832873358,45.999999,69.66197092529507
10,45,100,function (t)  0.5^t,4,2,FALSE,0.7102086171308288,0.8691469641379032,-0.14977187004038475,0.3095178654118678,77.4741659527137,234.73307453812555,0.5071533081208814,45.999999,77.47742113899037
10,45,100,function (t)  0.5^t,4,2,FALSE,0.7905964617761166,-0.9035208375576441,0.04216149229853871,0.30793900958905185,70.71349082175684,151.8464083252047,13.51683966191445,45.999999,70.71791022763655
10,45,100,function (t)  0.5^t,4,2,FALSE,0.715425996710456,0.2785547129748515,-0.04123912534402123,0.23943098962169557,105.93920666812406,291.88736273265323,2.2317367828520327,45.999999,105.94162233904233
10,45,100,function (t)  0.5^t,4,2,FALSE,0.7073601010653379,0.25905889109692537,-0.1187682498824224,0.21243848084935116,85.46423992731357,198.4667394215306,-1.9999989999999999,45.999999,85.46716717351757
10,45,100,function (t)  0.5^t,4,2,FALSE,0.7571430530280587,0.5904312417750451,-0.07397544343785042,0.2741204816521091,80.21999483998798,243.3008527149457,9.064886989163677,45.999999,80.22356784468293
10,45,100,function (t)  0.5^t,4,2,FALSE,0.5413357003211154,0.11021744868612442,0.012113216911282866,0.22087926360439622,57.103696537308274,119.05201557316089,20.33487438892475,45.999999,57.10626237607777
10,45,100,function (t)  0.5^t,4,2,FALSE,0.7776280385312595,-0.3770943021838866,-0.17495238989175743,0.19842974730360363,68.62740343259685,157.638398484732,45.999999,45.999999,68.63180900476627
10,45,100,function (t)  0.5^t,4,2,FALSE,0.7257710819742029,0.8141433494504144,0.19924288154021913,0.22759312168877022,64.3774860348664,149.74894785157704,2.7803331403217912,45.999999,64.38157695981707
10,45,100,function (t)  0.5^t,4,2,FALSE,0.7847413786550763,-0.8773298246070482,0.09936793344701579,0.30442540070976276,82.26694196598585,201.57861240259192,3.0777749844060276,45.999999,82.27068469063727
10,45,100,function (t)  0.5^t,4,2,FALSE,0.5920556869539464,-0.3617252275002033,-0.08789358955464319,0.16361057386835248,97.31490072575606,273.67986770398403,-1.0882820332975793,45.999999,97.31670171764047
10,45,100,function (t)  0.5^t,4,2,FALSE,0.6645202659684312,-0.17476756537770416,-0.07083034106094355,0.33977785308035274,76.8706827624455,207.8989563623808,-0.2340264227443405,45.999999,76.87355498185586
10,45,100,function (t)  0.5^t,4,2,FALSE,0.7871412447319077,-0.2792647844387774,-0.1464131129575562,0.2741677904710883,107.8570904847525,290.22828345759086,4.943305999099785,45.999999,107.85996272563442
10,45,100,function (t)  0.5^t,4,2,FALSE,0.7787539482851088,1.6252549332774573,-0.014261465969168281,0.2575521095053827,87.2798386783644,224.90444039095627,9.10901957157848,45.999999,87.2833128234331
10,45,100,function (t)  0.5^t,4,2,FALSE,0.6033326085958984,0.0888738622625056,-0.12622553124755784,0.18942005118770583,72.41553740095806,167.43516859146405,0.18137382536566982,45.999999,72.41805070081735
10,45,100,function (t)  0.5^t,4,2,FALSE,0.7950357724730441,-1.0491469733014434,0.02008474076046708,0.22730933597710812,74.57608960111912,169.32250329500607,-1.0790630812820141,45.999999,74.58032731272812
10,45,100,function (t)  0.5^t,4,2,FALSE,0.6490168837428981,0.1633658432656207,0.15500103813455518,0.25493709981096047,96.33272755722653,257.39299348538185,7.720993948688342,45.999999,96.33491382427357
10,45,100,function (t)  0.5^t,4,2,FALSE,0.6349086799005327,-0.2833830208213652,0.013348634830020658,0.2078820197467065,62.81048676521889,132.7544150252183,2.2764446392994575,45.999999,62.81369561421737
10,45,100,function (t)  0.5^t,4,2,FALSE,0.7025279854314543,0.3355455408286176,0.06168623279642481,0.2729297396885716,71.61743198255476,161.20191935213947,1.9081499780127595,45.999999,71.62087760804229
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.27616923322203907,-0.05549915268668591,0.04048446084738536,0.1033796811035275,5.077175826715291,1.1865561311718156,0.6958034476433959,2.4580414606301346,5.084681289988641
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2823739303158322,-0.08486974452311578,-0.03518383589458653,0.1057994898995363,5.590738794120226,5.021933555982377,-0.396781721135123,1.9590448031275995,5.597865244948549
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.20642490688601636,-0.006251324557274807,0.04449952696405001,0.06956741054688952,3.955670838458726,5.020603177957751,2.0276716028670387,2.0276716028670387,3.9610532721001936
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2141669973448153,0.14436733921576791,-0.035295924722346196,0.06816028587792594,5.837921247770799,3.794748914996141,-0.9406486781445706,2.3912956985652434,5.841848337463533
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.19794218142077846,0.16341665653413437,0.029942514184242826,0.06952408639459651,5.579532361087833,1.1965551297333792,0.12176747103224184,2.280274094755459,5.583042403171588
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.22438233418673792,0.3047361885460676,0.019493315619526438,0.10954904762675305,4.608149098410977,2.529852284882193,-0.5111360806636958,2.073235533955148,4.613608733419101
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.18098286942142464,-0.03088172344038122,0.04785787456328775,0.06579599756174692,6.269901176724686,12.198512853728774,-0.7126426075721026,3.7309956021983837,6.272512699462442
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.21083462228172564,-0.4111521406591015,-0.019653344001775125,0.07763563144868069,4.852812781236315,5.406908019884911,-0.9748102942716836,2.1885804078618616,4.857390567751704
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.26688572289467405,0.17048037060319032,0.03562005933797085,0.09990588265862312,5.511723481523407,8.600807047543455,-0.0063601039834426665,2.632887999599138,5.518181197266134
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2403712819815828,0.0812378562506074,-0.004750473150673347,0.09755941457393735,4.303988614700077,-1.616307606606151,-0.8142624915422112,2.1952976622895477,4.310695575967914
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.27211823964126675,-0.6230244786826972,-0.03941348590155218,0.10460243603148658,4.44399564970219,3.048823365290274,0.9287482026347842,1.8618420717811315,4.452319133992694
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.23350896727743742,-0.18564281079828482,0.028909988299598503,0.09150047303050791,3.6882100445157446,-0.6836080134793798,0.08438167566006705,1.7756988776736495,3.6955946436623437
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.25597821261427356,-0.2885955615151711,-0.02715319984747678,0.0979013362852222,4.946810938772415,13.306657913453384,0.259573643639178,2.05122007210848,4.953429449310004
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.18878715054522216,0.1831477548376016,0.007809511961362403,0.07542595778386779,3.975750304206034,3.3954178525184147,-0.04933666848160412,2.2768878512852178,3.9802300272227176
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.23582166493654588,-0.027737253228625303,-0.011741185905977412,0.08737666281326252,6.293526648525217,7.738107038699183,-0.16781014549317508,4.663528804557611,6.297943278035337
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2134445621392639,-0.03292947912397586,-0.05422215933418629,0.07452996230492837,4.098105790607794,-0.11564062734014557,-0.36402453460438045,1.2910451536396792,4.103660518624799
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.21187921323467152,0.14314266425300737,0.004029376592594097,0.08154754085793534,5.006777955992736,13.274583174504151,0.46845717469694925,2.302782786149094,5.011259153308252
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.21723696402539183,-0.10856485803327315,-0.06313702235597404,0.09947518243436015,5.668395932020309,10.287739514853477,0.6097724819329207,2.2831781357230474,5.672557125378584
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2645649057012729,0.38148680669322477,0.06701756206188636,0.11133471421011171,5.730763539599018,10.426464372602348,-0.20180503425906604,2.3720637556272486,5.736867205725281
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.20825512555731007,-0.1279914096056247,-0.054265153812175664,0.0839731931571355,4.395327474615835,3.695471217544842,0.1371477988292984,1.5618873753134368,4.4002583795083785
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.19073747670680347,0.3262058225186598,0.026750234242335934,0.07260881106385533,3.917442451898638,-0.4265174157430103,-0.29427077131903623,1.667342260834345,3.922083138965579
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.21707049276616971,-0.2066567125913875,-0.004557991734449692,0.07273418024548303,5.230560301511648,7.909673758557117,0.03213871728831208,1.8278315851164875,5.235062622985457
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.23728977596746906,0.021324533943316657,-0.0354132110280669,0.10186342296889378,4.354742976240735,-0.2221324623283829,-0.09870691959171962,2.2281998132441645,4.361203139833859
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.21272977216906416,0.14889536832143413,0.018026449057049847,0.08092693969853751,5.551682389003766,9.022083462167899,-0.7048673184259249,2.9837401962645123,5.555756591531137
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.19816832092742276,-0.34650280596239813,-0.009549894905241434,0.08371149467521086,3.8033202863045927,3.6995255059586567,0.6452484358552439,1.342519495419248,3.808479471342237
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.20493272540844643,0.12238103479497162,0.013899403151316624,0.0768338525488449,4.885592773036933,6.69928185924701,0.7831823234014905,2.070649355396334,4.889888972757362
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2504482324273553,0.21629719581558074,-0.0589067258554793,0.08801983203792868,6.3197960009926,9.648824814327085,0.15663040791941096,3.1818270089190275,6.324756581188564
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.19681130571957864,0.23293079261951424,-0.012118859769789783,0.06909859782111633,4.532471409156427,2.082685687626267,0.5529664846453466,1.7229899431278222,4.536742417735384
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.21005390947789493,0.13135077593065836,-0.04568487130569421,0.07193511207010028,3.37831801830483,1.8959516532785865,-0.7355708024757508,1.2473274522417626,3.384841987108117
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.194060843595181,-0.46273269628086194,-0.002368798876625158,0.08579960145525509,4.167122003810208,7.74233766637014,-0.632990748758286,1.8056676264207852,4.171638216055665
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.19513505609813803,0.18557042277946997,-0.013181533181991138,0.07013235842667512,5.4955281822279805,9.1137030021319,0.37534490284119393,2.5201286484565113,5.4989915158854705
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.20663154799835878,0.0342913184095227,0.10084714103896063,0.10084714103896063,6.838291240840024,-0.06629439551742333,0.7484991811566646,3.5569437509427253,6.8414124046996
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.19937353743274372,-0.3233696819463912,-0.0013227477001618877,0.06890229945906359,3.7638078830974493,0.4434588189108313,0.9816718199125836,1.2297150441518863,3.7690847149268145
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2700680664482655,-0.3952094239782935,0.04226780327935619,0.08641321361800852,6.001584796564182,14.663473769918891,-0.4673984055553597,2.3400553971829545,6.007658181926252
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.24471570840502543,-0.22595802880127364,-0.026657722126543163,0.10928308565514384,4.090484631196279,-3.94531109832036,-0.35553910055644167,1.9823245499424695,4.0977982253880105
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.23884426059874803,0.1534548896705875,0.029111692222253977,0.08195599824703279,5.225237001302681,9.567393086634722,0.10656178994928389,2.024963733734147,5.230692908267852
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.1937713142830596,-0.07318215471194253,-0.003654616695310399,0.07691873755796283,7.059183524627244,7.798042509727734,-1.1863402191672021,4.247908885386469,7.061842490215121
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.21543019188793922,0.1264832417500601,-0.040403739320652145,0.08072870032395613,6.070563915230532,12.86813412098741,-0.9756536035427463,2.498767327626159,6.074385270665331
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.28503598586400947,0.08244263279973647,0.08837627870258463,0.09305579778805861,5.349658516637329,10.359225200079779,0.2993659533763857,2.2569171230297354,5.3572466583001175
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.21703255503321353,0.08510923803070275,-0.02113829293115261,0.09213505275862124,6.244554440564233,16.082741461047306,1.1622534864873266,2.9656046266764147,6.248324838795972
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2185238372601337,0.2363030266657039,-0.0013059072893573651,0.0594103613993401,6.797423276112407,15.394881561783492,1.6018540747034482,2.8385795551305737,6.800934925588218
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.25238222468137034,-0.2483246269744861,-0.009999162096163335,0.10323305270915416,4.980846721916872,12.678145822305948,1.2858495378332524,1.8296965987307443,4.987236795517652
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2710605324328534,0.6421990450503766,0.008650571442545116,0.08304797672172493,4.406990696138193,-2.256861288558246,0.10880166752204623,2.4784251263477044,4.415318879547815
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2380201862394577,0.32240517207284797,0.02540918055616762,0.08259097660194503,5.265627727781246,5.38895921260321,1.1212646828869524,2.776840681150629,5.271004550997481
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.25669471385903203,-0.006407209894160126,0.044530357138106845,0.10216175353843798,4.416297114498985,11.467839188251755,0.34532201508227445,2.154689774653888,4.423750940057004
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2541482936078675,0.013939348757592956,0.04241750023700236,0.13000290851950153,5.3956083102811325,5.7562718279457,0.914389653883303,2.292690523251652,5.401590542897398
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.2583986295402579,0.008697703038712486,0.02763339503602729,0.0835376648226758,5.532881373478953,8.566674867813223,2.2557533601133057,2.70440141997401,5.538912000089785
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.1839792298397787,-0.0069855861163851925,0.028817511342146537,0.061936755919640735,3.520235789539184,-1.1707028303374023,0.7972925815786942,1.447312672917401,3.52504019423396
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.24955559113325923,0.37666461134253404,-0.025130649518522483,0.09372863117816335,5.539441902774155,2.525775556109937,1.448060254156263,2.751959468442646,5.545060377243517
10,45,1000,function (t)  0.5^t,4,2,FALSE,0.20826429348948708,-0.261830395357499,-0.06930069174240146,0.07489473366243368,5.431276933813695,11.359627338895933,-0.12676813106317608,1.9832410364007202,5.435268452221966
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.11313744264398551,0.01863321655255888,-0.012486632878874868,0.04464318280868501,2.8362162965952322,6.8002471867207515,-0.4262999575182307,1.2226384346259245,2.8384719413797965
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.12969652571566545,-0.05568388653930262,0.02217967935178074,0.03866060608836244,3.6261872627752285,6.782688498441173,0.8424764294335798,1.431081015769771,3.6285059257903964
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.15587357027651433,-0.05050765358908018,-0.004520008967296563,0.06068418299027957,3.837620707051467,6.214431154462243,1.2212776680623536,1.3296599787538472,3.840784979805685
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.1573205509627685,0.14405500622717424,0.03473336024550637,0.046874640935039444,2.612856504321481,1.2349944735553855,-0.382525830203996,0.8930394183348005,2.617588368695563
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.16376081244010443,0.11090128102713889,0.007586777151063992,0.05203679861906975,3.1131226593780905,3.1513273447590557,0.4842001648081098,1.3551288232389318,3.1174268709986372
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.12881977058820843,-0.014900409891494042,0.019558160812606012,0.04513827867102051,2.872945195717984,-0.02726585574077678,-0.41682776870267757,0.9298289831274298,2.875831815474167
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.15165479041652763,-0.13587958972246794,-0.01216251055437076,0.05110772841713544,2.683592579338119,-1.6097699342573017,-0.1740372655859317,0.9195516780584603,2.6878743101817273
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.12070649047927876,-0.15858980774511927,-0.032678484832631007,0.04188626930962503,3.1649566984500606,7.781637089970074,0.25922521673361754,1.1622442362608876,3.1672576402793213
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.13314880360951706,-0.0199024923637873,-0.02030174547323518,0.046618486331794926,2.9708669905945473,3.728425614927402,-0.528383216529317,0.9087588897030843,2.973849236210025
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.1262661362581144,-0.20253096874200358,-0.03409879222938592,0.045173010762345284,3.2645832615170707,-1.7759199579654616,-0.09328645115048406,1.2649045634502487,3.2670241824239663
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.14477405111361613,-0.2024358465921323,-0.015695815470329853,0.051707599204075715,2.7270406867462214,-0.10213208167419552,-0.33124318690865673,0.8007433987996366,2.730880889574856
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.12995089667094714,-0.12420960533914485,-0.018665471774664474,0.049723215214324656,3.43629563104739,-0.18898770069675974,0.1230943251351313,1.308886823023263,3.438751939221694
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.145516748023516,0.024138493819668445,0.01351412744823361,0.0576607950115087,3.325278117937107,6.043897489838595,-0.5033954695977942,1.7960523336725673,3.3284605579136266
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.14077982133491973,0.06735814933991222,0.045235100248233254,0.05619352830511831,2.2836957248979157,-0.9029657140405738,0.6516216434821214,0.8977757156657464,2.28803083939271
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.12311946846482863,-0.004456070229299084,0.009016357359451414,0.04478414794189849,2.2023485531050393,3.164085697697373,-0.29931704195251063,0.7558624101813334,2.2057872864079444
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.13026162233624103,0.11317370781844766,0.010153647328360419,0.047597884030985915,3.1139206863730076,3.495290854216757,-0.49052685508344984,1.6898665518015363,3.1166440494986607
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.14055653935666604,0.18734132829154118,-0.011659446063459785,0.04505019679799421,2.8991676092014664,5.231294437033913,0.46956652827632617,1.3986303682558034,2.9025728185523394
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.13312731750823195,0.002155229511680762,-0.020680237046141206,0.046383584841504316,2.7375797339208936,-0.28174348328582344,0.10421895596000397,1.8366928583363755,2.7408147843736774
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.14350992279513655,0.07138067061908805,0.001040193425250557,0.05334142577732097,2.556548959151509,-0.4871830963073438,-0.43498999299409435,0.9510329837698608,2.560573701044227
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.1495566872974557,-0.24021338632981698,0.012171195691533512,0.05843264911209253,2.4341758744105313,1.5225792130053288,-0.43382486407141574,0.8849568206880738,2.4387659564373245
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.13011840443786216,-0.09965201501918734,0.0070848606733666525,0.039514781025653915,2.9949040126841533,-1.966031927447799,0.4866993105887474,0.9100922338909929,2.997729281366998
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.1723821260449482,-0.010311697046427596,0.038351202317156406,0.07552210409336814,2.919990326433689,2.2988103659681904,-0.4699595430364987,0.8587055193774056,2.925074204844399
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.16684135198067554,-0.07249130624795938,0.028291628961264362,0.05109677199926225,2.9079542002552445,0.5002185853929202,0.23631866190925432,1.1427110449774984,2.9127364569272065
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.14082894461323098,0.1724174395875145,-0.024431977586640924,0.058274563785133696,2.359387146564005,1.3279261880447382,-0.5765449437711037,0.7405003575273761,2.3635863637727126
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.1330030908937269,0.11789175057717077,-0.029263614933004965,0.050332456273545545,2.7464792223717733,3.7811293740420577,1.2343653583882874,1.2343653583882874,2.7496977908685065
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.15926391038365934,0.04159598226960387,-0.015665638725103768,0.05412540110461195,3.176225299889851,0.9441220283572762,0.014873915275452454,1.1621608975590014,3.1802157393502513
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.13735492467793117,-2.8001464847564154e-4,0.016365683487259284,0.0617913598085367,2.1778650394574646,2.0894724614758404,-0.28769572031301305,0.8393583235859623,2.1821921330222835
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.167653761367343,0.26418280728857146,0.004846268331222857,0.0663594093446922,2.7771644030313714,0.6912042115868657,-0.1872525136140073,1.1382994774317297,2.7822203193070836
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.11891400453585367,0.11253947334779109,0.0054054709147356985,0.056529145246607196,3.1640952858960714,0.36094908177208884,-0.6660862245999644,1.8298656576584955,3.166329028813098
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.16480892675505263,-0.07671594677733137,-0.0019565035954561133,0.06329832808588531,2.7520955917356718,1.8254585331912163,0.19642735734317096,1.1329917592945753,2.757025957148222
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.152375231303425,0.09381692061409891,-2.612868173897411e-4,0.053180120189621594,2.6801015098430625,1.7545708001428064,-0.2648931152816374,1.4915975543399709,2.68442960685838
10,45,2500,function (t)  0.5^t,4,2,FALSE,0.1561839375210062,-0.09856867216215442,-0.03275297352919111,0.06502104753083573,3.4592436658646366,4.714060337529946,0.7236070030375261,1.678886822456339,3.462767702599204
