d,p,n,par,family,dvine,norm_error,sum_error,max_norm_error,last_param_error
10,45,1000,function (t)  0.5^t,1,FALSE,0.20580727299217444,0.22052570068281807,0.06858409220275956,-0.04479440056466939
10,45,1000,function (t)  0.5^t,1,FALSE,0.2024083060700204,-0.09047159841013958,0.06929426884214138,-0.05483233356798942
10,45,1000,function (t)  0.5^t,1,FALSE,0.19251851047572022,0.058278130951099495,0.061966359421593564,0.0018723138087011516
10,45,1000,function (t)  0.5^t,1,FALSE,0.16185103134959097,0.035934959733270516,0.04997257121731425,0.04997257121731425
10,45,1000,function (t)  0.5^t,1,FALSE,0.17793836919391084,-0.08721165698910206,0.07270628533834561,-0.019583267993145307
10,45,1000,function (t)  0.5^t,1,FALSE,0.15578071367456203,-0.04865196908140817,0.056966580662371376,-0.01988396952881336
10,45,1000,function (t)  0.5^t,1,FALSE,0.1749174616481093,-0.18988891140437325,0.06837304281666096,0.012318149805544163
10,45,1000,function (t)  0.5^t,1,FALSE,0.2177929256999141,-0.052714965458998925,0.08070731696355155,-0.06275972090930892
10,45,1000,function (t)  0.5^t,1,FALSE,0.19575508772324945,0.20951336499440015,0.07449994471963667,-0.054441179004557194
10,45,1000,function (t)  0.5^t,1,FALSE,0.17784105518797177,-0.24866899401075396,0.07947709425306915,-0.019668827896180373
10,45,1000,function (t)  0.5^t,1,FALSE,0.2005364172100158,0.1084929274867833,0.0751901856303162,-0.05877307238358451
10,45,1000,function (t)  0.5^t,1,FALSE,0.2135901910396464,-0.30578908428851115,0.06472629584771789,-0.02827534243678129
10,45,1000,function (t)  0.5^t,1,FALSE,0.18428318102810826,-0.2460765854626215,0.08140279958942556,0.013374767330936418
10,45,1000,function (t)  0.5^t,1,FALSE,0.16874885590887276,0.2235281158664401,0.06413835293410745,-0.012261098401618395
10,45,1000,function (t)  0.5^t,1,FALSE,0.18785680685809947,0.06267432898944424,0.06587572402093583,-0.003509575171145337
10,45,1000,function (t)  0.5^t,1,FALSE,0.22337987447244897,0.49237914519834575,0.09144190452709292,0.08025685526692147
10,45,1000,function (t)  0.5^t,1,FALSE,0.19125986584104027,-0.3020239717545729,0.08275471062752852,0.01610426760966362
10,45,1000,function (t)  0.5^t,1,FALSE,0.2034029099990269,-0.09666059396455118,0.055317924871857604,0.050153360933883326
10,45,1000,function (t)  0.5^t,1,FALSE,0.20187366775238233,0.2734089477637485,0.06960850589599342,-0.023450063161280142
10,45,1000,function (t)  0.5^t,1,FALSE,0.20160240186817363,0.09046697938328689,0.07441091852254779,0.02989116221585776
10,45,1000,function (t)  0.5^t,1,FALSE,0.1872081791174129,0.268182199873083,0.08175231296965323,-0.013530833196139009
10,45,1000,function (t)  0.5^t,1,FALSE,0.2363475405478268,-0.3151595347137664,0.07953320441820644,0.012911144351304006
10,45,1000,function (t)  0.5^t,1,FALSE,0.22331434909112552,-0.393410221505183,0.08514675032550989,-0.026221950282566915
10,45,1000,function (t)  0.5^t,1,FALSE,0.20827734750310975,-0.0907761228612083,0.07112411805366128,-0.00891166279961083
10,45,1000,function (t)  0.5^t,1,FALSE,0.22565676246081012,-0.27565664130135004,0.07651920190865896,0.001487032259988696
10,45,1000,function (t)  0.5^t,1,FALSE,0.19128215708638815,0.0759598145104937,0.07076505710940761,-0.028159803814300076
10,45,1000,function (t)  0.5^t,1,FALSE,0.21606878425694823,-0.13107966745044125,0.0714863554397277,-0.006946429629027265
10,45,1000,function (t)  0.5^t,1,FALSE,0.19396413110971086,0.23715964534947032,0.06772204962206572,-0.044262796193736104
10,45,1000,function (t)  0.5^t,1,FALSE,0.19635199941482195,0.030307970852286738,0.06762947948301959,0.022385965169359635
10,45,1000,function (t)  0.5^t,1,FALSE,0.21790306523748326,-0.25004152951627723,0.0760681172975755,-0.01319458190815758
10,45,1000,function (t)  0.5^t,1,FALSE,0.1942460811216292,-0.034989364392920136,0.0640499243548953,-0.046609285104337296
10,45,1000,function (t)  0.5^t,1,FALSE,0.19439933084610708,0.15508812255522128,0.06341275372827018,-0.035994065649527264
10,45,1000,function (t)  0.5^t,1,FALSE,0.1862358214275127,0.30005733672964746,0.08060449398867389,0.02420810982916188
10,45,1000,function (t)  0.5^t,1,FALSE,0.142962307324225,0.13796099904619932,0.049452103361775065,-0.009547302768018361
10,45,1000,function (t)  0.5^t,1,FALSE,0.18470560379162856,-0.20315345050130218,0.08138480989897189,-0.007631262964200354
10,45,1000,function (t)  0.5^t,1,FALSE,0.19898752691783061,0.030806358332447905,0.061824703308337836,0.021304683402074923
10,45,1000,function (t)  0.5^t,1,FALSE,0.23172077467997962,-0.1172977057090958,0.10313259021729959,0.006264864338670783
10,45,1000,function (t)  0.5^t,1,FALSE,0.2152331968347563,-0.2151423982789881,0.07469466926868304,0.02716195024958436
10,45,1000,function (t)  0.5^t,1,FALSE,0.19214875481470953,0.28949892192712495,0.07973152908452841,0.011516671542805534
10,45,1000,function (t)  0.5^t,1,FALSE,0.15400596740408345,-0.23884635444885832,0.06258966305456845,0.0028821788076864646
10,45,1000,function (t)  0.5^t,1,FALSE,0.17173844150610632,0.08400772060062221,0.07019166548577721,-0.011949859882450628
10,45,1000,function (t)  0.5^t,1,FALSE,0.17786844360220194,0.19293273206990574,0.07904940838272616,0.0013128421018324468
10,45,1000,function (t)  0.5^t,1,FALSE,0.2134530154489077,0.19103200846583104,0.1164131597857197,0.01973794704640668
10,45,1000,function (t)  0.5^t,1,FALSE,0.18230352617851397,0.03020180775582055,0.07048311640321521,-0.03601741227574365
10,45,1000,function (t)  0.5^t,1,FALSE,0.18122192418494945,-0.47988995475304774,0.0625194085513642,0.002353151638670634
10,45,1000,function (t)  0.5^t,1,FALSE,0.21945240417661369,-0.17241330917638298,0.09398243330537094,0.011852655587822296
10,45,1000,function (t)  0.5^t,1,FALSE,0.21810441189017207,-0.18968878440410059,0.07846533406643463,-0.0032827902603562668
10,45,1000,function (t)  0.5^t,1,FALSE,0.20187620961057573,-0.01500173448508339,0.07511628816696578,0.0039337283755033784
10,45,1000,function (t)  0.5^t,1,FALSE,0.197421530464253,-0.04846840069010726,0.06920810096552113,0.0012230130242170062
10,45,1000,function (t)  0.5^t,1,FALSE,0.1720283162558122,-0.3973773572944032,0.05909248013927476,-0.003112814783608005
10,45,1000,function (t)  0.5^t,1,FALSE,0.19627450028347695,0.5406488515322911,0.07163130482600727,-0.03785331739046616
10,45,1000,function (t)  0.5^t,1,FALSE,0.23766845823413407,-0.1488110526143198,0.12278741020111975,0.007877363964618932
10,45,1000,function (t)  0.5^t,1,FALSE,0.16674216419178092,-0.16740677973488596,0.044280066689930064,-0.03681426052854475
10,45,1000,function (t)  0.5^t,1,FALSE,0.198693515716986,-0.11664452377002664,0.07059806942884553,-0.04946043729189957
10,45,1000,function (t)  0.5^t,1,FALSE,0.22747569128982792,-0.30751003103971825,0.09075510725203084,0.00693327065894107
10,45,1000,function (t)  0.5^t,1,FALSE,0.2165737267280761,-0.0811649858314986,0.06955889699299361,0.04031190282427639
10,45,1000,function (t)  0.5^t,1,FALSE,0.18022309535164854,-0.3040937064841581,0.07219571950192608,0.005483025267251073
10,45,1000,function (t)  0.5^t,1,FALSE,0.17216220384712871,0.052856937761906135,0.055314535448237154,0.004527874514763003
10,45,1000,function (t)  0.5^t,1,FALSE,0.19916555755307574,-0.26205430922086526,0.06731857110010958,-0.05070513487438886
10,45,1000,function (t)  0.5^t,1,FALSE,0.17151968342956211,0.18145426144249607,0.07154960506883895,0.001601004111737888
10,45,1000,function (t)  0.5^t,1,FALSE,0.16206082197705962,0.13160449383551442,0.055107316801078166,-0.0022374740571684936
10,45,1000,function (t)  0.5^t,1,FALSE,0.14519335476921036,0.04731625268363989,0.043494918655497795,-0.02333373400957251
10,45,1000,function (t)  0.5^t,1,FALSE,0.20053986012729558,0.18038719391553903,0.06952974485169595,0.05505082793941144
10,45,1000,function (t)  0.5^t,1,FALSE,0.19741440759250548,-0.01031017552564241,0.06865521458021487,0.02095602666427385
10,45,1000,function (t)  0.5^t,1,FALSE,0.19897697153833827,0.10757749001739557,0.06708611305129641,0.04610394689318632
10,45,1000,function (t)  0.5^t,1,FALSE,0.2014741940013133,-0.086969890502079,0.06722283191183476,-0.011419815653588718
10,45,1000,function (t)  0.5^t,1,FALSE,0.17700203361298544,-0.2073259493495519,0.057206256822494125,-0.008945917057874762
10,45,1000,function (t)  0.5^t,1,FALSE,0.1877571254495887,-0.26784386830475326,0.07374924962894658,0.0177724851348876
10,45,1000,function (t)  0.5^t,1,FALSE,0.20478546443175283,0.10535390751545654,0.08347311073246338,0.03614835461607728
10,45,1000,function (t)  0.5^t,1,FALSE,0.2268859150530485,-0.3333091904570505,0.0894365543521099,0.00439471926249756
10,45,1000,function (t)  0.5^t,1,FALSE,0.19234752926864798,0.009147686217357617,0.06684820748105616,0.01930963817566303
10,45,1000,function (t)  0.5^t,1,FALSE,0.21774037468159665,0.13584703317269056,0.09453837997104786,-0.007729461736527243
10,45,1000,function (t)  0.5^t,1,FALSE,0.20991896334151253,0.2123341221979781,0.06774353215936058,-0.0037788088875119153
10,45,1000,function (t)  0.5^t,1,FALSE,0.19056622199537623,-0.4214631201618437,0.06566379029753289,-0.0281521069314802
10,45,1000,function (t)  0.5^t,1,FALSE,0.1841378198585779,-0.2180185628046603,0.08853919913334174,0.006689497016710405
10,45,1000,function (t)  0.5^t,1,FALSE,0.2194116745659519,0.6261890547246095,0.07363143739434541,-0.02348973505122742
10,45,1000,function (t)  0.5^t,1,FALSE,0.21357516778303023,-0.584592221982325,0.09266380222792542,-0.024121168222208517
10,45,1000,function (t)  0.5^t,1,FALSE,0.19852606158112077,0.1363717862436124,0.07845563505993132,-0.0409027080626861
10,45,1000,function (t)  0.5^t,1,FALSE,0.23207254247067916,0.4027023219692272,0.08193611191426442,0.015724752765952504
10,45,1000,function (t)  0.5^t,1,FALSE,0.17235289453519573,-0.22492081573527556,0.0653012898625103,0.0038029859180999832
10,45,1000,function (t)  0.5^t,1,FALSE,0.18659677628676674,0.0792110852375999,0.0618130764564984,-0.048815668430549075
10,45,1000,function (t)  0.5^t,1,FALSE,0.18846714013677238,0.050117660315601706,0.06401025651174229,0.03295912913616937
10,45,1000,function (t)  0.5^t,1,FALSE,0.16699751060010085,-0.1392300810322781,0.06679415982662701,0.03052519323491567
10,45,1000,function (t)  0.5^t,1,FALSE,0.15094513797062206,0.05705051684041658,0.05575663424277501,-0.022249292212788686
10,45,1000,function (t)  0.5^t,1,FALSE,0.19250941777055164,0.14286064706302393,0.06940677992101783,-0.009199285890227862
10,45,1000,function (t)  0.5^t,1,FALSE,0.2306095231769918,-0.051063143851266535,0.06170620528462145,0.026521061233114412
10,45,1000,function (t)  0.5^t,1,FALSE,0.21489486101733685,0.061841203620817776,0.07414275534424186,-0.027807140639006207
10,45,1000,function (t)  0.5^t,1,FALSE,0.20979868624674936,-0.06511892423014626,0.10652496334990658,0.0742734382824639
10,45,1000,function (t)  0.5^t,1,FALSE,0.16622761762026472,0.011765500357757535,0.05910385987285191,0.041068942116341704
10,45,2500,function (t)  0.5^t,1,FALSE,0.12499479428126889,-0.17504418567681387,0.04191709991692541,-0.01860389236645183
10,45,2500,function (t)  0.5^t,1,FALSE,0.14166541906258465,0.2663617674798057,0.061928352935970654,-0.025259561361921794
10,45,2500,function (t)  0.5^t,1,FALSE,0.13586331026590936,-0.047957724858165546,0.043501707017320757,0.030472134166966328
10,45,2500,function (t)  0.5^t,1,FALSE,0.12742296178128482,0.2640984464344267,0.04544234505634456,-0.026974202262439222
10,45,2500,function (t)  0.5^t,1,FALSE,0.1180645088477389,0.01633631990712124,0.05058963599336409,-0.05058963599336409
10,45,2500,function (t)  0.5^t,1,FALSE,0.11598732500347014,-0.08877107075028337,0.04669915529424049,0.0013316269181019545
10,45,2500,function (t)  0.5^t,1,FALSE,0.10818197617690353,-0.10459514886581547,0.04554519139109445,0.03023591665032909
10,45,2500,function (t)  0.5^t,1,FALSE,0.10384021544009708,-0.08165231463422393,0.041015732470256,-0.028609790919662682
10,45,2500,function (t)  0.5^t,1,FALSE,0.11791372843833627,0.13114562184962808,0.05132310954743076,-0.024059485826986058
10,45,2500,function (t)  0.5^t,1,FALSE,0.12867506867232661,-0.10696140317461256,0.048182631767408,0.01757485596673428
10,45,2500,function (t)  0.5^t,1,FALSE,0.10832195852408891,0.06560321672365069,0.046015964329422246,0.0036661431089215074
10,45,2500,function (t)  0.5^t,1,FALSE,0.12821424664717337,-0.13662213996483935,0.04658064303960714,-0.015674322090202267
10,45,2500,function (t)  0.5^t,1,FALSE,0.12488332389109225,-0.09066181187627957,0.04393968001172882,0.024040008677908006
10,45,2500,function (t)  0.5^t,1,FALSE,0.12439180420543773,0.05938255411332391,0.07289230987856632,-0.003977843991277964
10,45,2500,function (t)  0.5^t,1,FALSE,0.14645938229363545,-0.07811285485154701,0.07269806441098309,0.023123996880105673
10,45,2500,function (t)  0.5^t,1,FALSE,0.12379327528096787,0.03716268353447312,0.04436387874993914,0.028320425427769618
10,45,2500,function (t)  0.5^t,1,FALSE,0.11890228793152376,-0.06271714575720228,0.03849531071960333,-0.028240259548539107
10,45,2500,function (t)  0.5^t,1,FALSE,0.10928036099921992,-0.0686988015955182,0.0474831418938994,0.02983510282903224
10,45,2500,function (t)  0.5^t,1,FALSE,0.13329538495454232,0.07908525929945498,0.04755164721647945,0.01824334540409464
10,45,2500,function (t)  0.5^t,1,FALSE,0.12755393057615094,0.18621093765618665,0.049006958890232696,-0.0028961294200794806
10,45,2500,function (t)  0.5^t,1,FALSE,0.12154485264457361,0.011989417748200872,0.04576844680610758,0.005961807011802319
10,45,2500,function (t)  0.5^t,1,FALSE,0.1285304866549992,-0.14410067287930167,0.047805227540326,-0.028938456145998423
10,45,2500,function (t)  0.5^t,1,FALSE,0.14464019806211612,-0.11357768748402619,0.059761075159879176,-0.011404028225232883
10,45,2500,function (t)  0.5^t,1,FALSE,0.10579300722145353,-0.11181972517428636,0.038247824845992845,-0.027267844693362443
